User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Sleep_Quality,Hydration_Level,Stress_Level,Fitness_Level,Activity_Type,Exercise_Intensity,Step_Count,Diet_Quality,BMI
15707190,female,49,168,64,28,104,40.7,10,0,7,Advanced,Walking,10,30000,1,20
13287939,female,36,162,62,27,110,40.4,7,5,5,Beginner,Running,7,100000,10,15
11734159,female,26,147,54,18,103,40.1,7,4,4,Intermediate,Cycling,1,0,1,40
13153010,female,68,174,74,22,109,40.9,3,3,1,Advanced,Swimming,10,30000,7,20
17035171,male,39,189,95,14,84,40.3,8,2,1,Beginner,Running,7,100000,1,40
19337454,female,39,172,72,3,87,38.7,9,3,1,Intermediate,Cycling,1,0,10,20
17856015,female,57,160,62,25,102,40.5,6,1,8,Advanced,Swimming,10,30000,7,15
11944290,male,68,186,90,5,87,39,2,1,8,Beginner,Walking,7,100000,7,40
19162509,female,78,156,60,18,96,40.7,4,1,3,Beginner,Running,1,0,10,20
15882903,male,54,173,74,14,96,40.1,4,2,7,Intermediate,Cycling,10,30000,1,15
16221437,female,24,147,50,24,106,40.5,9,2,6,Advanced,Swimming,7,100000,10,40
18610251,female,79,160,59,26,111,40.5,6,2,1,Beginner,Walking,1,0,1,20
13987993,male,58,162,71,10,88,39.5,2,2,3,Intermediate,Running,10,30000,7,15
18131845,female,26,143,41,4,73,39.4,5,1,3,Advanced,Cycling,7,100000,1,40
16345557,male,60,180,83,17,95,40.2,8,5,7,Beginner,Swimming,1,0,10,20
12751108,female,54,171,68,6,87,39.4,3,0,3,Intermediate,Walking,10,30000,7,40
12893876,female,58,157,62,22,102,40.7,7,4,8,Advanced,Running,7,100000,7,20
16878529,female,20,151,54,19,97,40.1,4,2,10,Beginner,Cycling,1,0,10,15
13545959,female,36,162,60,22,103,40.5,10,0,1,Beginner,Swimming,10,30000,1,40
15482876,male,70,172,77,12,99,40.1,10,0,1,Beginner,Walking,7,100000,10,20
13593274,male,49,166,70,5,87,39,4,0,5,Intermediate,Running,1,0,1,15
16514897,male,38,175,77,15,103,40.4,2,4,8,Advanced,Cycling,10,30000,7,40
15407707,female,36,160,57,7,93,39.2,6,1,4,Beginner,Swimming,7,100000,1,20
12689171,female,35,164,65,27,112,40.9,10,1,9,Intermediate,Running,1,0,10,15
16870476,female,54,169,72,20,107,40.9,8,3,5,Advanced,Cycling,10,30000,7,40
10846837,female,34,148,53,16,94,40.4,1,1,6,Beginner,Swimming,7,100000,7,20
12409279,female,39,145,51,30,108,41,5,5,8,Intermediate,Walking,1,0,10,40
18327170,female,36,155,56,18,104,40.6,10,2,4,Advanced,Running,10,30000,1,20
11344695,male,57,182,86,1,84,37.9,7,0,4,Beginner,Cycling,7,100000,10,15
18302278,male,36,185,89,18,96,40.3,9,4,7,Beginner,Swimming,1,0,1,40
15449729,male,21,190,96,22,107,40.8,7,5,7,Intermediate,Walking,10,30000,7,20
18276257,male,23,175,73,23,110,40.6,4,0,4,Advanced,Running,7,100000,1,15
16240769,female,48,166,65,12,97,40.2,9,3,2,Beginner,Cycling,1,0,10,40
12011289,male,57,173,77,8,79,39.7,7,4,3,Intermediate,Swimming,10,30000,7,20
13670450,male,48,170,75,3,90,38.7,5,2,6,Advanced,Walking,7,100000,7,15
18683179,male,61,180,90,4,85,39.2,5,1,5,Beginner,Running,1,0,10,40
15915700,female,56,165,66,19,108,40.4,8,3,3,Intermediate,Cycling,10,30000,1,20
10378550,male,61,169,72,29,110,41,8,4,1,Advanced,Swimming,7,100000,10,40
16138522,male,56,188,93,5,82,39.2,10,2,3,Beginner,Walking,1,0,1,20
10121211,female,52,165,65,23,106,40.6,9,1,10,Beginner,Running,10,30000,7,15
10709301,female,29,182,76,8,83,39.7,2,2,9,Beginner,Cycling,7,100000,1,40
16296132,female,25,167,64,23,95,41,9,0,6,Intermediate,Swimming,1,0,10,20
16882777,male,39,182,84,21,103,40.8,9,0,6,Advanced,Running,10,30000,7,15
16944003,male,20,170,75,27,103,40.9,3,2,7,Beginner,Cycling,7,100000,7,40
16092770,female,63,161,64,4,88,39,10,3,1,Intermediate,Swimming,1,0,10,20
11408401,male,25,174,74,8,87,39.4,2,2,8,Advanced,Walking,10,30000,1,15
13034963,male,49,170,76,23,110,40.2,6,4,9,Beginner,Running,7,100000,10,40
15912799,female,60,172,65,10,92,39.2,7,4,3,Intermediate,Cycling,1,0,1,20
17375290,female,24,163,61,22,95,40.2,6,2,4,Advanced,Swimming,10,30000,7,40
14235207,female,25,173,65,18,96,40.4,6,3,10,Beginner,Walking,7,100000,1,20
16035451,male,52,191,91,22,100,40.8,9,2,7,Beginner,Running,1,0,10,15
13407745,female,34,137,44,9,90,39.6,10,4,1,Intermediate,Cycling,10,30000,7,40
19899373,male,70,197,98,16,95,40.2,7,0,8,Advanced,Swimming,7,100000,7,20
12615468,female,51,157,58,26,102,40.7,7,3,3,Beginner,Walking,1,0,10,15
15217381,male,53,200,96,23,98,40.8,4,1,8,Intermediate,Running,10,30000,1,40
18512048,female,33,150,53,19,106,40.4,3,0,1,Advanced,Cycling,7,100000,10,20
14875200,female,47,167,62,15,83,40.2,6,4,6,Beginner,Swimming,1,0,1,15
12768264,male,23,171,68,23,100,40.5,4,1,4,Intermediate,Walking,10,30000,7,40
15160148,male,20,173,72,4,80,38.6,10,5,2,Advanced,Running,7,100000,1,20
16745005,female,44,169,69,18,97,40.7,2,3,9,Beginner,Cycling,1,0,10,40
16626456,female,27,155,55,6,88,39.2,6,4,3,Beginner,Swimming,10,30000,7,20
13598163,male,20,188,81,11,89,39.9,6,3,6,Beginner,Running,7,100000,7,15
18649330,female,49,157,57,6,87,39.1,4,2,2,Intermediate,Cycling,1,0,10,40
15095176,female,26,161,51,28,109,41,8,4,3,Beginner,Swimming,10,30000,1,20
17121541,female,64,170,69,10,92,39.7,2,3,9,Intermediate,Walking,7,100000,10,15
15799821,male,47,180,80,26,101,40.7,1,1,9,Advanced,Running,1,0,1,40
14517446,male,20,186,86,26,99,40.1,1,5,7,Beginner,Cycling,10,30000,7,20
16085720,male,51,190,94,8,86,39,5,3,10,Intermediate,Swimming,7,100000,1,15
11999081,male,24,181,75,20,101,41,5,4,5,Advanced,Walking,1,0,10,40
16377508,female,22,168,65,13,97,40.1,7,0,8,Beginner,Running,10,30000,7,20
16938960,male,49,200,96,26,97,40.5,4,3,10,Intermediate,Cycling,7,100000,7,40
13579370,female,43,164,63,2,83,38.2,2,2,9,Advanced,Swimming,1,0,10,20
12721146,female,79,163,65,30,113,41.1,1,4,5,Beginner,Walking,10,30000,1,15
12058874,female,33,154,54,1,78,37.7,3,2,2,Beginner,Running,7,100000,10,40
18886695,female,31,156,56,11,86,40.2,1,4,9,Intermediate,Cycling,1,0,1,20
11568842,male,21,190,90,7,88,39.3,1,2,7,Advanced,Swimming,10,30000,7,15
13282604,female,58,145,47,13,91,39.8,10,1,7,Beginner,Walking,7,100000,1,40
16018943,male,24,180,81,23,112,40.9,6,2,2,Intermediate,Running,1,0,10,20
14891424,male,29,180,84,7,88,39.6,4,1,10,Advanced,Cycling,10,30000,7,15
11026687,female,67,161,64,10,90,39.6,1,3,8,Beginner,Swimming,7,100000,7,40
11042109,female,30,162,63,28,105,40.9,2,1,7,Intermediate,Running,1,0,10,20
11371077,male,26,184,86,9,89,39.6,10,5,5,Advanced,Cycling,10,30000,1,40
14864063,male,22,164,60,10,99,39.8,7,1,3,Beginner,Swimming,7,100000,10,20
16773675,male,23,177,79,29,106,40.9,9,2,6,Beginner,Walking,1,0,1,15
11743723,male,29,176,77,27,100,40.6,1,5,2,Beginner,Running,10,30000,7,40
15892092,female,26,149,52,21,94,40.6,5,0,6,Intermediate,Cycling,7,100000,1,20
15960735,male,71,200,98,27,108,40.6,6,5,5,Advanced,Swimming,1,0,10,15
14222940,female,60,152,54,3,86,38.5,7,2,6,Beginner,Walking,10,30000,7,40
13538857,male,43,195,95,26,106,40.7,8,4,5,Intermediate,Running,7,100000,7,20
16811131,male,48,178,78,26,107,40.9,1,2,6,Advanced,Cycling,1,0,10,15
14065836,female,39,165,66,3,76,38.5,3,3,3,Beginner,Swimming,10,30000,1,40
16002571,female,66,162,64,29,110,40.8,5,2,4,Intermediate,Walking,7,100000,10,20
14113925,male,28,186,88,13,100,40.1,4,2,5,Advanced,Running,1,0,1,40
18264642,male,26,181,84,29,116,41.2,1,4,2,Beginner,Cycling,10,30000,7,20
18537703,female,33,156,60,14,88,40.2,10,3,2,Beginner,Swimming,7,100000,1,15
14156465,male,57,188,92,7,92,39.4,10,4,3,Intermediate,Walking,1,0,10,40
12983423,male,58,187,93,2,81,38,4,5,7,Advanced,Running,10,30000,7,20
18456098,male,73,213,113,12,103,39.9,1,1,2,Beginner,Cycling,7,100000,7,15
11613032,female,66,153,60,28,108,40.8,8,1,3,Intermediate,Swimming,1,0,10,40
19901029,female,58,179,76,27,108,40.6,6,2,7,Advanced,Running,10,30000,1,20
15734602,male,40,180,80,28,108,40.9,8,2,3,Beginner,Cycling,7,100000,10,15
18063188,male,72,183,81,13,94,40.5,2,5,2,Intermediate,Swimming,1,0,1,40
10591462,female,29,156,50,28,113,40.9,3,3,8,Advanced,Walking,10,30000,7,20
13633470,female,34,181,75,27,108,40.9,7,4,3,Beginner,Running,7,100000,1,40
19057097,female,25,162,66,30,112,41.3,10,4,4,Beginner,Cycling,1,0,10,20
15762401,female,45,140,41,25,99,40.7,8,2,6,Beginner,Swimming,10,30000,7,15
13465291,female,26,175,76,22,105,40.6,5,1,7,Intermediate,Walking,7,100000,7,40
19430994,female,48,159,60,18,89,40.6,4,0,8,Advanced,Running,1,0,10,20
10254229,male,41,178,81,3,81,38.4,7,4,3,Beginner,Cycling,10,30000,1,15
17865880,male,64,179,82,10,93,40,7,3,5,Intermediate,Swimming,7,100000,10,40
18858935,male,79,175,83,24,93,40.8,10,0,4,Advanced,Walking,1,0,1,20
18805073,male,65,191,87,23,103,40.9,7,5,10,Beginner,Running,10,30000,7,15
13818946,male,21,186,89,22,101,40.4,3,3,5,Intermediate,Cycling,7,100000,1,40
18331439,female,22,161,53,7,83,39.5,6,1,1,Advanced,Swimming,1,0,10,20
16936106,female,51,158,61,22,102,40.5,7,3,7,Beginner,Walking,10,30000,7,40
17034298,male,20,208,105,14,86,40.2,9,4,1,Beginner,Running,7,100000,7,20
14135883,female,29,167,73,28,117,40.8,3,4,5,Intermediate,Cycling,1,0,10,15
16275697,male,47,204,98,18,96,40.6,7,3,3,Advanced,Swimming,10,30000,1,40
18146381,female,60,165,61,3,92,38.5,5,0,8,Beginner,Running,7,100000,10,20
12063088,male,70,191,90,9,91,39.5,6,3,1,Intermediate,Cycling,1,0,1,15
14629068,female,21,176,72,25,103,40.7,7,3,8,Advanced,Swimming,10,30000,7,40
12228347,female,57,167,63,28,103,40.8,3,1,10,Beginner,Walking,7,100000,1,20
18035957,female,30,166,61,3,82,39.1,2,3,4,Intermediate,Running,1,0,10,15
13391492,male,29,193,92,4,85,39,1,4,9,Advanced,Cycling,10,30000,7,40
19179989,female,24,176,70,5,94,39.1,8,5,3,Beginner,Swimming,7,100000,7,20
18202896,female,57,167,65,15,97,39.9,3,5,7,Beginner,Walking,1,0,1,40
14477337,female,26,154,56,5,85,39.4,1,1,10,Beginner,Running,10,30000,10,20
17312213,female,71,172,69,21,108,40.3,3,3,10,Intermediate,Cycling,7,100000,7,15
18544461,female,43,158,63,8,90,39.7,2,3,10,Advanced,Swimming,1,0,7,40
16341609,male,58,187,94,9,88,39.7,9,2,4,Beginner,Walking,10,30000,10,20
11081726,male,30,199,99,16,90,40,7,2,5,Intermediate,Running,7,100000,1,15
12996318,female,59,178,74,7,89,39.8,7,5,7,Advanced,Cycling,1,0,10,40
14321936,male,49,198,97,22,93,40.9,1,4,2,Beginner,Swimming,10,30000,1,20
14144094,male,35,201,99,3,87,38.7,2,4,5,Intermediate,Walking,7,100000,7,15
15274929,female,32,168,67,11,93,39.7,5,1,7,Advanced,Running,1,0,1,40
10022050,male,57,195,93,24,106,40.7,4,2,4,Beginner,Cycling,10,30000,10,20
16162861,male,77,190,100,16,96,40.3,2,3,1,Beginner,Swimming,7,100000,7,40
10077557,female,37,164,60,17,102,40.2,10,3,7,Intermediate,Running,1,0,7,20
16574573,male,79,192,98,7,79,39.3,3,2,2,Advanced,Cycling,10,30000,10,15
12751168,female,47,153,56,15,109,39.8,5,4,8,Beginner,Swimming,7,100000,1,40
11763695,male,77,181,91,22,110,40.7,7,1,8,Intermediate,Walking,1,0,10,20
14257315,male,35,181,78,10,91,39.5,4,1,8,Advanced,Running,10,30000,1,15
16149003,male,32,188,86,24,101,40.7,1,0,8,Beginner,Cycling,7,100000,7,40
14382205,female,33,166,65,19,100,40.3,4,2,9,Intermediate,Swimming,1,0,1,20
10796348,female,32,162,56,10,93,39.5,10,1,10,Advanced,Walking,10,30000,10,15
16885350,female,33,169,70,13,89,39.8,5,1,4,Beginner,Running,7,100000,7,40
18435092,male,27,185,80,1,80,37.9,5,0,2,Beginner,Cycling,1,0,7,20
17654143,female,29,143,45,17,92,40.4,1,2,7,Beginner,Swimming,10,30000,10,40
14475115,male,53,202,111,5,75,39,6,5,7,Intermediate,Walking,7,100000,1,20
10634395,female,27,161,57,9,88,39.8,7,2,7,Advanced,Running,1,0,10,15
13580820,female,40,166,63,10,86,39.7,3,3,4,Beginner,Cycling,10,30000,1,40
12842915,male,59,206,102,5,81,39.4,7,5,2,Intermediate,Swimming,7,100000,7,20
16205823,male,69,174,83,24,108,40.8,2,4,5,Advanced,Walking,1,0,1,15
15692747,female,45,153,52,29,103,40.7,3,4,8,Beginner,Running,10,30000,10,40
15967594,female,38,166,63,13,90,39.9,10,0,6,Intermediate,Cycling,7,100000,7,20
12257588,male,52,170,77,24,108,40.6,3,3,5,Advanced,Swimming,1,0,7,15
15567448,female,59,152,58,21,101,41.1,10,0,7,Beginner,Running,10,30000,10,40
11475190,female,28,176,67,8,84,39.4,6,4,10,Beginner,Cycling,7,100000,1,20
18383050,male,67,183,83,23,103,40.7,9,3,5,Intermediate,Swimming,1,0,10,40
12014300,female,39,179,76,20,105,40.5,8,1,9,Advanced,Walking,10,30000,1,20
18224812,female,32,171,67,7,84,39.6,8,4,10,Beginner,Running,7,100000,7,15
17642651,male,21,169,70,2,94,38,3,4,3,Intermediate,Cycling,1,0,1,40
18295792,female,31,176,69,12,98,39.5,7,2,6,Advanced,Swimming,10,30000,10,20
10939831,female,43,161,61,5,88,39,6,3,9,Beginner,Walking,7,100000,7,15
15262468,female,30,191,92,25,104,41.1,7,4,8,Intermediate,Running,1,0,7,40
11724159,male,40,173,79,15,100,40.2,10,2,2,Advanced,Cycling,10,30000,10,20
11634794,male,45,171,79,11,87,40,10,0,9,Beginner,Swimming,7,100000,1,15
19568591,female,74,174,79,4,90,38.8,3,3,1,Beginner,Walking,1,0,10,40
14600800,male,67,184,88,29,111,40.8,2,4,4,Beginner,Running,10,30000,1,20
12575661,female,22,159,58,15,94,40.3,9,4,3,Intermediate,Cycling,7,100000,7,40
19432608,female,20,160,57,9,89,39.4,9,4,9,Advanced,Swimming,1,0,1,20
11086036,female,70,172,68,29,109,40.7,10,0,4,Beginner,Walking,10,30000,10,15
13876122,male,42,189,87,24,99,40.9,8,1,9,Intermediate,Running,7,100000,7,40
17911503,female,26,171,70,16,93,40.2,6,3,5,Advanced,Cycling,1,0,7,20
14020766,male,32,183,86,3,81,38.5,4,2,9,Beginner,Swimming,10,30000,10,15
15581071,male,31,180,83,23,91,41,7,0,2,Intermediate,Running,7,100000,1,40
16781885,female,77,173,76,22,102,40.6,6,4,10,Advanced,Cycling,1,0,10,20
12380649,male,26,195,86,26,102,40.7,8,2,5,Beginner,Swimming,10,30000,1,15
12046609,female,38,170,59,26,115,40.8,2,5,3,Beginner,Walking,7,100000,7,40
16085524,female,31,156,53,20,102,40.6,6,0,5,Intermediate,Running,1,0,1,20
18974843,male,37,190,92,4,87,39.3,10,1,10,Advanced,Cycling,10,30000,10,40
10525838,female,74,162,58,28,113,41,4,5,6,Beginner,Swimming,7,100000,7,20
19930117,female,58,167,65,14,98,40.1,3,0,8,Intermediate,Walking,1,0,7,15
19225455,female,36,172,68,19,98,40.2,10,2,7,Advanced,Running,10,30000,10,40
14591550,female,69,169,67,15,90,40.2,5,3,10,Beginner,Cycling,7,100000,1,20
11583704,male,44,193,96,17,103,40.3,9,4,1,Intermediate,Swimming,1,0,10,15
19106249,female,34,178,77,23,93,40.3,9,5,7,Advanced,Walking,10,30000,1,40
11278266,male,49,185,90,29,92,40.8,2,1,1,Beginner,Running,7,100000,7,20
13424947,female,40,170,68,6,87,39.4,9,5,6,Beginner,Cycling,1,0,1,15
16641757,male,28,181,80,19,105,40.2,8,4,5,Beginner,Swimming,10,30000,10,40
12769972,female,44,164,66,23,103,40.5,6,1,10,Intermediate,Walking,7,100000,7,20
10444346,male,78,187,88,22,98,40.8,7,5,2,Advanced,Running,1,0,7,40
16865890,female,34,173,71,14,96,40.2,5,2,7,Beginner,Cycling,10,30000,10,20
16158031,female,26,146,46,16,99,40.4,3,0,3,Intermediate,Swimming,7,100000,1,15
13485137,female,23,157,56,5,94,39.4,5,1,4,Advanced,Running,1,0,10,40
11714883,female,43,169,68,11,89,39.7,8,2,9,Beginner,Cycling,10,30000,1,20
12802212,female,45,152,51,1,82,37.6,5,5,7,Intermediate,Swimming,7,100000,7,15
11561245,female,22,157,59,3,88,38.6,7,1,8,Advanced,Walking,1,0,1,40
14526147,female,42,172,62,20,100,40.5,10,4,2,Beginner,Running,10,30000,10,20
16369574,female,78,189,84,10,85,40,6,1,2,Beginner,Cycling,7,100000,7,15
16256237,male,20,185,85,16,101,40.1,4,4,1,Intermediate,Swimming,1,0,7,40
15510441,male,22,201,98,28,102,40.7,6,1,4,Advanced,Walking,10,30000,10,20
15218502,male,76,177,82,6,98,39.6,1,1,3,Beginner,Running,7,100000,1,40
19296497,female,26,170,69,24,107,40.8,1,2,4,Intermediate,Cycling,1,0,10,20
12777341,female,73,158,63,9,87,39.8,8,3,7,Advanced,Swimming,10,30000,1,15
17470555,female,50,176,70,6,91,39.3,8,5,1,Beginner,Walking,7,100000,7,40
19812639,male,29,182,81,21,106,40.3,8,1,5,Intermediate,Running,1,0,1,20
16915994,female,52,168,67,22,109,40.7,5,5,9,Advanced,Cycling,10,30000,10,15
19233602,male,25,173,71,5,84,39.2,10,3,5,Beginner,Swimming,7,100000,7,40
16207363,male,38,168,72,5,82,39.1,6,4,3,Beginner,Walking,1,0,7,20
15918484,male,39,172,77,15,94,40.4,7,3,7,Beginner,Running,10,30000,10,15
11286375,female,21,170,64,4,89,38.6,6,0,8,Intermediate,Cycling,7,100000,1,40
11788968,female,25,153,54,5,87,38.9,7,5,5,Advanced,Swimming,1,0,10,20
12599994,male,56,183,75,29,105,40.6,2,2,4,Beginner,Running,10,30000,1,40
11220068,female,48,166,61,20,100,40.6,7,1,1,Intermediate,Cycling,7,100000,7,20
15868018,male,35,190,87,14,91,39.9,5,2,5,Advanced,Swimming,1,0,1,15
13523610,female,20,172,69,24,98,40.9,8,1,2,Beginner,Walking,10,30000,10,40
16127801,male,50,184,82,26,107,40.6,9,4,10,Intermediate,Running,7,100000,7,20
15917964,male,42,200,105,15,94,40.5,5,2,4,Advanced,Cycling,1,0,7,15
10696486,male,34,181,78,8,86,39.6,1,0,9,Beginner,Swimming,10,30000,10,40
17859254,female,27,184,78,28,108,41,8,0,6,Beginner,Walking,7,100000,1,20
10870729,male,30,179,82,13,88,40,4,2,4,Intermediate,Running,1,0,10,15
17385854,male,33,187,80,21,91,40.6,4,3,9,Advanced,Cycling,10,30000,1,40
19576866,male,49,188,94,5,85,39,2,4,5,Beginner,Swimming,7,100000,7,20
14381793,female,77,170,66,11,96,39.8,5,5,6,Intermediate,Walking,1,0,1,40
11450055,female,20,171,63,5,87,39,3,4,10,Advanced,Running,10,30000,10,20
15665148,male,70,179,88,4,79,38.8,3,0,9,Beginner,Cycling,7,100000,7,15
16488985,male,49,181,87,16,104,40.3,8,0,7,Intermediate,Swimming,1,0,7,40
17972006,female,51,132,41,6,86,39.2,9,0,7,Advanced,Walking,10,30000,10,20
15428277,male,68,190,90,6,84,39.3,6,1,3,Beginner,Running,7,100000,1,15
18030067,female,47,158,60,30,101,40.9,9,2,4,Beginner,Cycling,1,0,10,40
10516429,male,39,188,89,25,108,40.5,2,0,9,Beginner,Swimming,10,30000,1,20
10735159,female,46,160,61,25,101,40.6,4,0,3,Intermediate,Running,7,100000,7,15
13050749,female,20,176,70,9,87,39.7,5,0,1,Beginner,Cycling,1,0,1,40
12735892,male,38,179,86,24,103,40.6,2,0,4,Intermediate,Swimming,10,30000,10,20
13580920,male,57,184,85,14,91,40.3,4,5,6,Advanced,Walking,7,100000,7,40
15118612,female,26,155,56,22,96,40.7,10,1,4,Beginner,Running,1,0,7,20
19916602,male,62,188,92,15,91,40.4,4,1,7,Intermediate,Cycling,10,30000,10,15
14805184,female,73,171,69,15,97,40.3,8,5,1,Advanced,Swimming,7,100000,1,40
16495512,male,41,175,83,30,108,41,9,4,5,Beginner,Walking,1,0,10,20
12126068,female,75,186,77,14,90,40,10,4,9,Intermediate,Running,10,30000,1,15
19810348,male,46,182,84,17,99,40.4,10,4,8,Advanced,Cycling,7,100000,7,40
13073080,female,44,161,65,19,100,40.8,8,0,2,Beginner,Swimming,1,0,1,20
12596923,female,40,170,73,25,105,40.5,4,2,2,Beginner,Walking,10,30000,10,15
15205402,male,59,191,91,2,85,38,10,2,1,Intermediate,Running,7,100000,7,40
13443153,female,73,170,71,16,91,40.2,7,4,3,Advanced,Cycling,1,0,7,20
19358124,male,29,192,97,10,84,39.5,6,4,8,Beginner,Swimming,10,30000,10,40
14530641,female,26,179,74,29,109,40.8,2,3,10,Intermediate,Walking,7,100000,1,20
12825749,female,40,176,72,1,84,37.9,9,1,6,Advanced,Running,1,0,10,15
11584631,male,26,195,97,26,102,41,4,5,2,Beginner,Cycling,10,30000,1,40
10750772,female,23,173,72,18,94,40,1,1,8,Intermediate,Swimming,7,100000,7,20
14174531,male,41,179,83,26,107,40.5,7,1,6,Advanced,Running,1,0,1,15
14926755,male,59,187,95,3,82,38.2,9,1,3,Beginner,Cycling,10,30000,10,40
14276669,female,42,164,57,20,99,40.7,2,4,8,Beginner,Swimming,7,100000,7,20
11145396,female,47,167,67,25,101,40.6,4,1,9,Beginner,Walking,1,0,7,15
13816804,male,70,182,91,26,108,40.7,3,0,2,Intermediate,Running,10,30000,10,40
18949321,male,51,168,68,2,71,38.1,10,0,1,Advanced,Cycling,7,100000,1,20
17411472,male,29,180,78,18,97,40.2,3,2,7,Beginner,Swimming,1,0,10,40
17067323,female,64,168,65,20,105,40.4,7,5,9,Intermediate,Walking,10,30000,1,20
18345796,female,35,164,62,12,92,39.6,10,4,3,Advanced,Running,7,100000,7,15
15760594,male,46,173,77,5,91,39.1,10,1,7,Beginner,Cycling,1,0,1,40
10827422,female,31,166,63,19,99,40.5,3,5,8,Intermediate,Swimming,10,30000,10,20
12395971,male,47,194,98,19,102,40.5,1,0,8,Advanced,Walking,7,100000,7,15
13013703,female,28,164,63,18,98,40.6,3,0,5,Beginner,Running,1,0,7,40
13204007,male,78,197,101,8,95,39.5,1,5,5,Beginner,Cycling,10,30000,10,20
13897571,female,51,151,55,10,93,40.3,3,1,3,Intermediate,Swimming,7,100000,1,15
19649913,female,21,146,44,4,81,38.4,5,0,10,Advanced,Walking,1,0,10,40
13393106,male,45,185,82,3,86,38.4,4,4,2,Beginner,Running,10,30000,1,20
13040929,female,24,155,58,16,101,40.2,1,2,3,Intermediate,Cycling,7,100000,7,40
15428824,male,21,196,96,26,107,40.6,4,2,5,Advanced,Swimming,1,0,1,20
16993922,male,21,183,85,23,106,40.4,10,0,7,Beginner,Running,10,30000,10,15
17972545,male,61,168,73,11,87,39.8,6,4,2,Intermediate,Cycling,7,100000,7,40
17438830,female,76,155,59,6,73,39.2,10,4,5,Advanced,Swimming,1,0,7,20
14597084,female,49,178,68,21,97,40.5,4,3,5,Beginner,Walking,10,30000,10,15
11917088,male,25,177,80,7,88,39.8,9,3,2,Beginner,Running,7,100000,1,40
18895905,female,47,151,56,25,108,40.7,5,1,10,Beginner,Cycling,1,0,10,20
13092102,male,29,181,78,23,104,40.8,1,1,7,Intermediate,Swimming,10,30000,1,15
14912520,male,33,207,110,29,107,40.9,10,5,10,Advanced,Walking,7,100000,7,40
18937651,female,20,162,56,29,113,40.7,4,4,4,Beginner,Running,1,0,1,20
15919625,female,34,160,62,21,106,40.6,2,5,3,Intermediate,Cycling,10,30000,10,40
12923824,male,54,165,72,7,88,39.5,6,2,3,Advanced,Swimming,7,100000,7,20
19732076,male,35,202,112,15,92,40.1,2,2,7,Beginner,Walking,1,0,7,15
11925808,male,69,190,93,26,108,40.9,3,0,5,Intermediate,Running,10,30000,10,40
12000656,male,44,183,91,15,90,40.4,6,1,8,Advanced,Cycling,7,100000,1,20
17153489,female,48,159,60,17,99,40.6,4,2,2,Beginner,Swimming,1,0,10,15
13770697,female,48,180,74,9,95,39.6,10,5,2,Beginner,Walking,10,30000,1,40
18335299,female,26,173,70,13,89,40.3,5,0,3,Intermediate,Running,7,100000,7,20
11570653,male,39,175,77,20,95,40.6,9,5,9,Advanced,Cycling,1,0,1,15
10537052,female,35,148,53,5,84,39.2,5,5,3,Beginner,Swimming,10,30000,10,40
15005606,male,38,174,80,5,86,39,5,0,9,Intermediate,Running,7,100000,7,20
18429393,female,37,163,58,9,82,39.7,6,1,9,Advanced,Cycling,1,0,7,40
17027369,female,55,166,58,10,90,39.7,7,4,8,Beginner,Swimming,10,30000,10,20
17086864,female,35,163,56,24,108,40.8,2,4,6,Intermediate,Walking,7,100000,1,15
16053479,female,30,147,53,28,117,40.6,1,0,4,Advanced,Running,1,0,10,40
18134764,male,50,206,111,25,117,40.5,8,5,6,Beginner,Cycling,10,30000,1,20
17223277,male,58,176,77,11,90,40,1,0,1,Beginner,Swimming,7,100000,7,15
10125029,male,73,188,93,29,111,40.9,9,3,1,Beginner,Walking,1,0,1,40
18665048,male,23,165,70,4,76,38.9,1,1,6,Intermediate,Running,10,30000,10,20
13916347,female,51,157,56,25,101,40.8,8,2,2,Advanced,Cycling,7,100000,7,15
17897614,male,59,170,74,22,103,40.6,5,3,3,Beginner,Swimming,1,0,7,40
19281514,male,39,202,104,19,100,40.3,9,0,6,Intermediate,Walking,10,30000,10,20
14104791,male,28,182,76,13,91,40.1,8,4,5,Advanced,Running,7,100000,1,40
11540426,female,39,164,58,22,99,40.6,6,1,5,Beginner,Cycling,1,0,10,20
18525617,male,20,190,93,12,94,39.9,3,4,1,Intermediate,Swimming,10,30000,1,15
19893003,female,54,167,72,15,93,40.1,3,2,8,Advanced,Walking,7,100000,7,40
10351280,male,36,187,89,16,90,40.4,4,2,3,Beginner,Running,1,0,1,20
18415591,male,59,185,96,29,113,40.9,10,3,10,Beginner,Cycling,10,30000,10,15
19673038,female,20,171,68,2,86,38,9,5,1,Intermediate,Swimming,7,100000,7,40
10559589,male,58,181,85,5,84,39,4,2,1,Advanced,Running,1,0,7,20
11721962,male,56,169,72,10,92,40,3,5,4,Beginner,Cycling,10,30000,10,15
15811705,female,52,166,60,4,81,38.9,10,4,9,Intermediate,Swimming,7,100000,1,40
14232180,male,51,173,77,17,95,40.3,7,0,5,Advanced,Walking,1,0,10,20
12681455,female,22,170,71,19,102,40.7,8,4,8,Beginner,Running,10,30000,1,40
16711534,male,29,210,111,6,84,39.2,4,0,10,Intermediate,Cycling,7,100000,7,20
19818377,female,42,170,70,25,111,40.5,4,1,5,Advanced,Swimming,1,0,1,15
